archetype,worker,handle,label,time,type
0,17,113,"Simulated Job (12ms)",17552557805300,4
0,17,113,"Simulated Job (12ms)",17552573477900,5
0,17,137,"Simulated Job (6ms)",17552573481200,4
0,17,137,"Simulated Job (6ms)",17552588725400,5
0,17,161,"Simulated Job (13ms)",17552588729000,4
0,17,161,"Simulated Job (13ms)",17552604233300,5
0,17,185,"Simulated Job (11ms)",17552604239500,4
0,17,185,"Simulated Job (11ms)",17552619894100,5
0,17,,"worker_sleeping",17552619897100,2
0,17,,"worker_awake",17552681841800,3
0,17,,"worker_exited",17552681844800,1
0,18,,"worker_started",17552492106800,0
0,18,18,"Simulated Job (13ms)",17552492111000,4
0,18,18,"Simulated Job (13ms)",17552510850400,5
0,18,42,"Simulated Job (18ms)",17552510854400,4
0,18,42,"Simulated Job (18ms)",17552541871700,5
0,18,66,"Simulated Job (8ms)",17552541875700,4
0,18,66,"Simulated Job (8ms)",17552557964400,5
0,18,90,"Simulated Job (20ms)",17552557968400,4
0,18,90,"Simulated Job (20ms)",17552588711600,5
0,18,114,"Simulated Job (6ms)",17552588722200,4
0,18,114,"Simulated Job (6ms)",17552604038200,5
0,18,138,"Simulated Job (17ms)",17552604049500,4
0,18,138,"Simulated Job (17ms)",17552635172400,5
0,18,162,"Simulated Job (6ms)",17552635178500,4
0,18,162,"Simulated Job (6ms)",17552650715500,5
0,18,186,"Simulated Job (5ms)",17552650720200,4
0,18,186,"Simulated Job (5ms)",17552666185600,5
0,18,,"worker_sleeping",17552666190500,2
0,18,,"worker_awake",17552681789700,3
0,18,,"worker_exited",17552681799900,1
0,19,,"worker_started",17552492255100,0
0,19,19,"Simulated Job (20ms)",17552492260300,4
0,19,19,"Simulated Job (20ms)",17552526144700,5
0,19,43,"Simulated Job (8ms)",17552526155200,4
0,19,43,"Simulated Job (8ms)",17552541761000,5
0,19,67,"Simulated Job (13ms)",17552541772200,4
0,19,67,"Simulated Job (13ms)",17552557729200,5
0,19,91,"Simulated Job (12ms)",17552557738200,4
0,19,91,"Simulated Job (12ms)",17552573371700,5
0,19,115,"Simulated Job (19ms)",17552573377800,4
0,19,115,"Simulated Job (19ms)",17552604070300,5
0,19,139,"Simulated Job (1ms)",17552604078300,4
0,19,139,"Simulated Job (1ms)",17552619682200,5
0,19,163,"Simulated Job (17ms)",17552619690900,4
0,19,163,"Simulated Job (17ms)",17552650727100,5
0,19,187,"Simulated Job (5ms)",17552650731600,4
0,19,187,"Simulated Job (5ms)",17552666168600,5
0,19,,"worker_sleeping",17552666174800,2
0,19,,"worker_awake",17552681800800,3
0,19,,"worker_exited",17552681823900,1
0,20,,"worker_started",17552492384500,0
0,20,20,"Simulated Job (13ms)",17552492388300,4
0,20,20,"Simulated Job (13ms)",17552510755300,5
0,20,44,"Simulated Job (6ms)",17552510764700,4
0,20,44,"Simulated Job (6ms)",17552526197500,5
0,20,68,"Simulated Job (6ms)",17552526205100,4
0,20,68,"Simulated Job (6ms)",17552541730800,5
0,20,92,"Simulated Job (17ms)",17552541747800,4
0,20,92,"Simulated Job (17ms)",17552573281100,5
0,20,116,"Simulated Job (15ms)",17552573288400,4
0,20,116,"Simulated Job (15ms)",17552588536100,5
0,20,140,"Simulated Job (2ms)",17552588543800,4
0,20,140,"Simulated Job (2ms)",17552604006600,5
0,20,164,"Simulated Job (12ms)",17552604012100,4
0,20,164,"Simulated Job (12ms)",17552619701300,5
0,20,188,"Simulated Job (12ms)",17552619709700,4
0,20,188,"Simulated Job (12ms)",17552635128900,5
0,20,,"worker_sleeping",17552635134200,2
0,20,,"worker_awake",17552681837700,3
0,20,,"worker_exited",17552681839600,1
0,21,,"worker_started",17552492561700,0
0,21,21,"Simulated Job (12ms)",17552492566700,4
0,21,21,"Simulated Job (12ms)",17552510786400,5
0,21,45,"Simulated Job (12ms)",17552510792200,4
0,21,45,"Simulated Job (12ms)",17552526255800,5
0,21,69,"Simulated Job (12ms)",17552526262900,4
0,21,69,"Simulated Job (12ms)",17552541887500,5
0,21,93,"Simulated Job (10ms)",17552541896300,4
0,21,93,"Simulated Job (10ms)",17552557819100,5
0,21,117,"Simulated Job (8ms)",17552557827300,4
0,21,117,"Simulated Job (8ms)",17552573396400,5
0,21,141,"Simulated Job (14ms)",17552573401200,4
0,21,141,"Simulated Job (14ms)",17552588581100,5
0,21,165,"Simulated Job (19ms)",17552588587400,4
0,21,165,"Simulated Job (19ms)",17552619769800,5
0,21,189,"Simulated Job (7ms)",17552619778100,4
0,21,189,"Simulated Job (7ms)",17552635225900,5
0,21,,"worker_sleeping",17552635228200,2
0,21,,"worker_awake",17552681813700,3
0,21,,"worker_exited",17552681818600,1
0,22,,"worker_started",17552492718800,0
0,22,22,"Simulated Job (3ms)",17552492723900,4
0,22,22,"Simulated Job (3ms)",17552510638900,5
0,22,46,"Simulated Job (8ms)",17552510648600,4
0,22,46,"Simulated Job (8ms)",17552526295800,5
0,22,70,"Simulated Job (6ms)",17552526301100,4
0,22,70,"Simulated Job (6ms)",17552541934200,5
0,22,94,"Simulated Job (13ms)",17552541939100,4
0,22,94,"Simulated Job (13ms)",17552557924000,5
0,22,118,"Simulated Job (1ms)",17552557927600,4
0,22,118,"Simulated Job (1ms)",17552573327300,5
0,22,142,"Simulated Job (3ms)",17552573335600,4
0,22,142,"Simulated Job (3ms)",17552588661300,5
0,22,166,"Simulated Job (8ms)",17552588665200,4
0,22,166,"Simulated Job (8ms)",17552604192900,5
0,22,190,"Simulated Job (10ms)",17552604198300,4
0,22,190,"Simulated Job (10ms)",17552619883200,5
0,22,,"worker_sleeping",17552619885900,2
0,22,,"worker_awake",17552681804600,3
0,22,,"worker_exited",17552681806700,1
0,23,,"worker_started",17552492878000,0
0,23,23,"Simulated Job (19ms)",17552492882700,4
0,23,23,"Simulated Job (19ms)",17552526314500,5
0,23,47,"Simulated Job (8ms)",17552526321600,4
0,23,47,"Simulated Job (8ms)",17552541714700,5
0,23,71,"Simulated Job (15ms)",17552541725000,4
0,23,71,"Simulated Job (15ms)",17552557848800,5
0,23,95,"Simulated Job (2ms)",17552557860600,4
0,23,95,"Simulated Job (2ms)",17552573382000,5
0,23,119,"Simulated Job (16ms)",17552573386900,4
0,23,119,"Simulated Job (16ms)",17552604160000,5
0,23,143,"Simulated Job (9ms)",17552604171300,4
0,23,143,"Simulated Job (9ms)",17552619580800,5
0,23,167,"Simulated Job (19ms)",17552619587600,4
0,23,167,"Simulated Job (19ms)",17552650705400,5
0,23,191,"Simulated Job (5ms)",17552650710900,4
0,23,191,"Simulated Job (5ms)",17552666223200,5
0,23,,"worker_sleeping",17552666229600,2
0,23,,"worker_awake",17552681834600,3
0,23,,"worker_exited",17552681837900,1
